ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.10246347059533872,0.4418301203805034,0.444170534148323,0.8747314947985025,0.12541571206858326,0.25370720226225507,0.42276290217246293,-1.050345134295491,-0.14847548525818333,1
0.11758697350237338,0.4668921130140722,0.4441535800458521,0.912735126021902,0.15187024677945057,0.24648759572874993,0.24953065326578813,-1.087106709823839,-0.5437960459135289,1
0.10845893901196159,0.5079993854013617,0.4292396893836309,0.8872694612248656,0.1393041681019635,0.3600516951833748,-0.03148215241427837,-0.8773839735879037,-0.3524868191851933,1
0.12370675269774169,0.6553431412173633,0.4434432651898283,0.9517360916398625,0.18626465661641542,0.26063998601983857,-0.9583174089520791,-1.015604811732622,0.52533091491143,0
0.11948272721753385,0.6469221835075494,0.4044631226699007,0.9147901133111574,0.17590275294958885,0.5365263987544484,-0.8442015943482739,-0.6266231741338499,0.19161490561849748,0
0.08849431818181819,0.38583467094703044,0.4934481249087991,0.9456855890167841,0.11954714084687221,0.025318152729347176,0.6339445471903186,-1.1306107352752155,-0.053942454575682586,0
